sender,sender_type,sender_id,timestamp,meta,,Provo_ID,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,list,music_genres,offensiveness,pleasantness,position_correct,preference,response,response_action,song_name,sound,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,3_2_1_6,2021-03-07T12:59:48.995Z,,,11,,,,,,352.21900009163073,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- island's ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,131663.53000001982,131662.77500009164,131293.985,131296.0000000894,131310.556,131677.483,,6,island's
screen,html.Screen,3_2_1_7,2021-03-07T12:59:49.363Z,,,11,,,,,,353.1820000857115,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,"----- -- ---- --- -- --- -------- inhabitants, ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------",132031.41500009224,132030.66500008572,131660.885,131663.76000002492,131677.483,132044.386,,7,"inhabitants,"
screen,html.Screen,3_2_1_8,2021-03-07T12:59:49.731Z,,,11,,,,,,354.1940000373288,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ Rongorongo --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,132399.37500003725,132398.58000003733,132027.795,132031.650000019,132044.386,132411.291,,8,Rongorongo
screen,html.Screen,3_2_1_9,2021-03-07T12:59:50.171Z,,,11,,,,,,427.18900003490853,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- is<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,132839.2800000729,132838.4800000349,132394.698,132399.6150000021,132411.291,132844.814,,9,is
screen,html.Screen,3_2_1_10,2021-03-07T12:59:50.547Z,,,11,,,,,,369.6360000867862,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>a ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,133215.23000008892,133214.4500000868,132828.286,132839.5250000758,132844.814,133228.543,,10,a
screen,html.Screen,3_2_1_11,2021-03-07T12:59:50.963Z,,,11,,,,,,401.87200002145255,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- writing ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,133631.21500005946,133630.41500002146,133211.914,133215.46000009403,133228.543,133645.475,,11,writing
screen,html.Screen,3_2_1_12,2021-03-07T12:59:51.299Z,,,11,,,,,,320.91999999582185,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- system --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,133967.16500003822,133966.39499999583,133628.847,133631.44500006456,133645.475,133978.972,,12,system
screen,html.Screen,3_2_1_13,2021-03-07T12:59:51.659Z,,,11,,,,,,347.3880000645877,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ comprised -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,134327.09000003524,134326.3600000646,133962.384,133967.40500000305,133978.972,134329.222,,13,comprised
screen,html.Screen,3_2_1_14,2021-03-07T12:59:52.043Z,,,11,,,,,,381.0380000798614,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- of ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,134711.11000003293,134710.26000007987,134312.621,134327.33000000007,134329.222,134712.802,,14,of
screen,html.Screen,3_2_1_15,2021-03-07T12:59:52.371Z,,,11,,,,,,325.4280000637809,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- pictographs. -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,135039.0550000593,135038.23000006378,134696.214,134711.33499999996,134712.802,135046.272,,15,pictographs.
screen,html.Screen,3_2_1_16,2021-03-07T12:59:52.771Z,,,11,,,,,,391.90300001751166,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ It --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,135438.9600000577,135438.1750000175,135029.756,135039.2850000644,135046.272,135446.54,,16,It
screen,html.Screen,3_2_1_17,2021-03-07T12:59:53.155Z,,,11,,,,,,375.5750001045235,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- has ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,135822.88000010885,135822.11500010453,135430.022,135439.2050000606,135446.54,135830.119,,17,has
screen,html.Screen,3_2_1_18,2021-03-07T12:59:53.539Z,,,11,,,,,,375.93600007513305,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- been -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,136207.0150000509,136206.05500007514,135813.605,135823.1200000737,135830.119,136213.666,,18,been
screen,html.Screen,3_2_1_19,2021-03-07T12:59:53.922Z,,,11,,,,,,376.31400004794705,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- found<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,136590.76000005007,136589.98000004794,136197.19,136207.34000008088,136213.666,136597.327,,19,found
screen,html.Screen,3_2_1_20,2021-03-07T12:59:54.338Z,,,11,,,,,,408.58800010342384,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>carved ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137006.68000010774,137005.9150001034,136580.79,136591.0000000149,136597.327,137014.304,,20,carved
screen,html.Screen,3_2_1_21,2021-03-07T12:59:54.690Z,,,11,,,,,,343.4660000023432,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ into ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137358.54000004474,137357.77000000235,136997.737,137006.92500011064,137014.304,137364.532,,21,into
screen,html.Screen,3_2_1_22,2021-03-07T12:59:55.114Z,,,11,,,,,,417.2380000014091,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- many ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,137782.56500000134,137781.77000000142,137347.94,137358.77000004984,137364.532,137798.202,,22,many
screen,html.Screen,3_2_1_23,2021-03-07T12:59:55.491Z,,,11,,,,,,359.9580001081922,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- oblong ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138158.97500002757,138158.16000010818,137781.586,137782.80000004452,137798.202,138165.055,,23,oblong
screen,html.Screen,3_2_1_24,2021-03-07T12:59:55.826Z,,,11,,,,,,328.64500010822667,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ wooden ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138494.44500007667,138493.70000010822,138148.465,138159.21000007074,138165.055,138498.652,,24,wooden
screen,html.Screen,3_2_1_25,2021-03-07T12:59:56.218Z,,,11,,,,,,386.9180000422057,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ tablets --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,138886.35000004433,138885.5700000422,138482.021,138494.6850000415,138498.652,138898.874,,25,tablets
screen,html.Screen,3_2_1_26,2021-03-07T12:59:56.586Z,,,11,,,,,,354.70600001869025,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- and ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,139254.38500009477,139253.5800000187,138882.301,138886.58000004943,138898.874,139265.777,,26,and
screen,html.Screen,3_2_1_27,2021-03-07T12:59:56.923Z,,,11,,,,,,324.5780001094099,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- other ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,139591.14500007126,139590.3550001094,139249.186,139254.62000002153,139265.777,139599.345,,27,other
screen,html.Screen,3_2_1_28,2021-03-07T12:59:57.298Z,,,11,,,,,,366.0700001006189,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- artifacts<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,139966.19500010274,139965.41500010062,139582.737,139591.37500007637,139599.345,139982.976,,28,artifacts
screen,html.Screen,3_2_1_29,2021-03-07T12:59:57.706Z,,,11,,,,,,390.36900008728844,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>from --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,140374.10500005353,140373.34500008728,139966.329,139966.43500006758,139982.976,140383.176,,29,from
screen,html.Screen,3_2_1_30,2021-03-07T12:59:58.090Z,,,11,,,,,,374.11900001761387,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- the -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,140758.06000002194,140757.29500001762,140366.591,140374.33500005864,140383.176,140766.753,,30,the
screen,html.Screen,3_2_1_31,2021-03-07T12:59:58.482Z,,,11,,,,,,382.50700009291177,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- island's -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,141150.01000009943,141149.2600000929,140750.171,140758.29000002705,140766.753,141167.075,,31,island's
screen,html.Screen,3_2_1_32,2021-03-07T12:59:58.906Z,,,11,,,,,,406.04999999533175,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- history. --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,141573.9000000758,141573.12499999534,141150.438,141150.24000010453,141167.075,141583.948,,32,history.
screen,html.Screen,3_2_1_33,2021-03-07T12:59:59.314Z,,,11,,,,,,397.1970000852307,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- The --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,141981.9200000493,141981.14500008523,141567.38,141574.1300000809,141583.948,141984.279,,33,The
screen,html.Screen,3_2_1_34,2021-03-07T12:59:59.738Z,,,11,,,,,,420.7910000952834,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- art -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,142405.94000008423,142405.0700000953,141967.651,141982.1500000544,141984.279,142417.841,,34,art
screen,html.Screen,3_2_1_35,2021-03-07T13:00:00.089Z,,,11,,,,,,339.05399999863585,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- of ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,142757.68000003882,142756.89499999862,142401.268,142406.18000004906,142417.841,142768.018,,35,of
screen,html.Screen,3_2_1_36,2021-03-07T13:00:00.450Z,,,11,,,,,,348.9620000497962,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- writing --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,143117.79000004753,143116.9800000498,142751.445,142757.91000004392,142768.018,143135.038,,36,writing
screen,html.Screen,3_2_1_37,2021-03-07T13:00:00.817Z,,,11,,,,,,349.88200007536216,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- was --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,143485.7000000775,143484.92000007536,143118.342,143118.0250000907,143135.038,143501.947,,37,was
screen,html.Screen,3_2_1_38,2021-03-07T13:00:01.193Z,,,11,,,,,,358.85300002404256,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- not -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,143861.59500002395,143860.80000002403,143485.298,143485.93500000425,143501.947,143868.727,,38,not
screen,html.Screen,3_2_1_39,2021-03-07T13:00:01.649Z,,,11,,,,,,448.05300011014333,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- known<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,144317.6800000947,144316.78000011016,143852.205,143861.8350001052,143868.727,144336.665,,39,known
screen,html.Screen,3_2_1_40,2021-03-07T13:00:02.065Z,,,11,,,,,,396.0300000133284,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>in --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,144733.51000004914,144732.69500001334,144302.512,144317.93000001926,144336.665,144736.074,,40,in
screen,html.Screen,3_2_1_41,2021-03-07T13:00:02.481Z,,,11,,,,,,412.5910001024895,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- any ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,145149.4750001002,145148.66500010248,144719.46,144733.75000001397,144736.074,145153.024,,41,any
screen,html.Screen,3_2_1_42,2021-03-07T13:00:02.833Z,,,11,,,,,,347.6110000621702,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- nearby ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,145501.43500010017,145500.63500006218,145136.348,145149.71500006504,145153.024,145524.804,,42,nearby
screen,html.Screen,3_2_1_43,2021-03-07T13:00:03.225Z,,,11,,,,,,367.6960000745021,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ islands --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,145893.2999999961,145892.5000000745,145486.619,145501.67000002693,145524.804,145903.445,,43,islands
screen,html.Screen,3_2_1_44,2021-03-07T13:00:03.649Z,,,11,,,,,,413.0050000420888,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- and --- -------- ---- --------- --<br>---------- -- -------- ----------------,146317.20000004862,146316.4500000421,145886.889,145893.52500007953,145903.445,146320.454,,44,and
screen,html.Screen,3_2_1_45,2021-03-07T13:00:04.009Z,,,11,,,,,,355.85600000983686,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- the -------- ---- --------- --<br>---------- -- -------- ----------------,146677.05000005662,146676.31000000983,146303.817,146317.4350000918,146320.454,146687.263,,45,the
screen,html.Screen,3_2_1_46,2021-03-07T13:00:04.385Z,,,11,,,,,,365.0120000236493,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- script's ---- --------- --<br>---------- -- -------- ----------------,147053.05000010412,147052.27500002366,146670.732,146677.2850000998,146687.263,147070.94,,46,script's
screen,html.Screen,3_2_1_47,2021-03-07T13:00:04.761Z,,,11,,,,,,357.25500004406786,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- mere --------- --<br>---------- -- -------- ----------------,147429.02999999933,147428.19500004407,147037.593,147053.27500007115,147070.94,147437.734,,47,mere
screen,html.Screen,3_2_1_48,2021-03-07T13:00:05.201Z,,,11,,,,,,430.46600002626656,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- existence --<br>---------- -- -------- ----------------,147869.0400000196,147868.20000002626,147421.223,147429.26000000443,147437.734,147871.466,,48,existence
screen,html.Screen,3_2_1_49,2021-03-07T13:00:05.617Z,,,11,,,,,,412.6390000861429,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- is<br>---------- -- -------- ----------------,148284.8750000121,148284.10500008613,147854.831,147869.2700000247,147871.466,148288.409,,49,is
screen,html.Screen,3_2_1_50,2021-03-07T13:00:06.017Z,,,11,,,,,,395.87100004495005,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>sufficient -- -------- ----------------,148684.98000002,148684.28000004496,148271.736,148285.11500009336,148288.409,148688.668,,50,sufficient
screen,html.Screen,3_2_1_51,2021-03-07T13:00:06.400Z,,,11,,,,,,379.27200009539956,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- to -------- ----------------,149068.71000002138,149067.9400000954,148671.997,148685.2100000251,148688.668,149072.252,,51,to
screen,html.Screen,3_2_1_52,2021-03-07T13:00:06.808Z,,,11,,,,,,403.5980000461859,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- confound ----------------,149476.665000082,149475.8500000462,149055.622,149068.93000006676,149072.252,149489.142,,52,confound
screen,html.Screen,3_2_1_53,2021-03-07T13:00:07.481Z,,,11,,,,,,659.6580000827089,response,,,,4,A,,,,,,Space,keypress(Space),,lyrical,,,,----- -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- anthropologists.,150149.6449999977,150148.8000000827,149472.571,149476.8950000871,149489.142,150156.302,,53,anthropologists.
Item 4,flow.Loop,3_2_1,2021-03-07T13:00:07.482Z,,,,,,,,,21173.158000082694,completion,,,,,,,,,,,,,,,,,,,150150.05000005476,150148.8000000827,128959.064,128961.37500007171,128975.642,150156.302,,,
Question 1,html.Screen,3_2_2,2021-03-07T13:00:10.092Z,,,,,,false,FALSE,,2602.958000078943,response,,,,4,A,,,,,,TRUE,click #choice-1,,lyrical,,,,,152760.04000008106,152759.26000007894,150139.7,150150.2300000284,150156.302,152774.621,,,
