sender,sender_type,sender_id,timestamp,meta,,Provo_ID,age,artist_name,correct,correctResponse,distraction,duration,ended_on,familiarity,gender,headphone_check_performance,item,music_genres,offensiveness,pleasantness,position_correct,preference,response,response_action,song_name,stimulus_1,stimulus_2,stimulus_3,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,3_2_1_16,2021-03-07T04:21:38.318Z,,,2,,,,,,585.7519999866199,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>telescope ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,176327.20499997959,176326.4949999866,175724.284,175727.5049999589,175740.743,176341.283,,16,telescope
screen,html.Screen,3_2_1_17,2021-03-07T04:21:38.903Z,,,2,,,,,,570.5619999950868,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- when -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,176912.59999998147,176911.84499999508,176324.678,176327.41500000702,176341.283,176924.89,,17,when
screen,html.Screen,3_2_1_18,2021-03-07T04:21:39.454Z,,,2,,,,,,537.4049999756971,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- he --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,177463.0349999643,177462.2949999757,176908.386,176912.80499997083,176924.89,177475.269,,18,he
screen,html.Screen,3_2_1_19,2021-03-07T04:21:40.070Z,,,2,,,,,,603.080999967031,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- saw ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,178079.1699999827,178078.34999996703,177458.699,177463.24000001187,177475.269,178092.384,,19,saw
screen,html.Screen,3_2_1_20,2021-03-07T04:21:40.686Z,,,2,,,,,,601.8759999602044,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- what -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,178695.00000000698,178694.2599999602,178075.837,178079.38000001013,178092.384,178709.501,,20,what
screen,html.Screen,3_2_1_21,2021-03-07T04:21:41.294Z,,,2,,,,,,592.6439999651047,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- he --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,179302.9000000097,179302.1449999651,178692.9,178695.2099999762,178709.501,179309.798,,21,he
screen,html.Screen,3_2_1_22,2021-03-07T04:21:41.798Z,,,2,,,,,,496.22699999803444,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- described -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,179806.7999999621,179806.02499999804,179293.291,179303.11499995878,179309.798,179810.239,,22,described
screen,html.Screen,3_2_1_23,2021-03-07T04:21:42.302Z,,,2,,,,,,499.7109999661916,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- as ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,180310.78499997966,180309.9499999662,179793.619,179807.0149999694,179810.239,180327.228,,23,as
screen,html.Screen,3_2_1_24,2021-03-07T04:21:42.758Z,,,2,,,,,,438.72199997177813,response,,,,1,,,,,,Space,keypress(Space),,,,,"--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ""two -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------",180766.70999999624,180765.94999997178,180310.576,180311.00499996683,180327.228,180777.473,,24,"""two"
screen,html.Screen,3_2_1_25,2021-03-07T04:21:43.309Z,,,2,,,,,,540.2969999650959,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- patches<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,181318.54999996722,181317.7699999651,180760.89,180766.91999996547,180777.473,181327.829,,25,patches
screen,html.Screen,3_2_1_26,2021-03-07T04:21:43.797Z,,,2,,,,,,477.8859999658598,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>of --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,181806.53499998152,181805.71499996586,181311.265,181318.7700000126,181327.829,181811.532,,26,of
screen,html.Screen,3_2_1_27,2021-03-07T04:21:44.301Z,,,2,,,,,,498.1180000101449,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- intensely ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,182310.38999999873,182309.65000001015,181794.871,181806.74999998882,181811.532,182334.103,,27,intensely
screen,html.Screen,3_2_1_28,2021-03-07T04:21:44.837Z,,,2,,,,,,511.45699998701457,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- bright --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,182846.2999999756,182845.55999998702,182295.259,182310.60500000603,182334.103,182862.22,,28,bright
screen,html.Screen,3_2_1_29,2021-03-07T04:21:45.469Z,,,2,,,,,,615.215000007971,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ and ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,183478.17499999655,183477.43500000797,182845.619,182846.4999999851,182862.22,183495.967,,29,and
screen,html.Screen,3_2_1_30,2021-03-07T04:21:46.101Z,,,2,,,,,,613.327999972913,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- white ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,184110.05499999737,184109.29499997292,183462.684,183478.38499996578,183495.967,184113.049,,30,white
screen,html.Screen,3_2_1_31,2021-03-07T04:21:46.693Z,,,2,,,,,,588.1609999701614,response,,,,1,,,,,,Space,keypress(Space),,,,,"--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- light"" ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------",184701.99500001036,184701.20999997016,184096.439,184110.2649999666,184113.049,184713.366,,31,"light"""
screen,html.Screen,3_2_1_32,2021-03-07T04:21:47.245Z,,,2,,,,,,539.7840000040887,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ over --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,185253.93999996595,185253.1500000041,184696.793,184702.20999995945,184713.366,185263.74,,32,over
screen,html.Screen,3_2_1_33,2021-03-07T04:21:47.837Z,,,2,,,,,,581.3499999588821,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- the --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,185845.8549999632,185845.08999995887,185247.178,185254.14500001352,185263.74,185878.692,,33,the
screen,html.Screen,3_2_1_34,2021-03-07T04:21:48.381Z,,,2,,,,,,510.2830000089307,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- sunspots. --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,186389.72499995725,186388.97500000894,185830.902,185846.0699999705,185878.692,186397.738,,34,sunspots.
screen,html.Screen,3_2_1_35,2021-03-07T04:21:49.029Z,,,2,,,,,,640.1020000044955,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- He<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,187038.63500000443,187037.8400000045,186381.265,186389.94500000263,186397.738,187048.254,,35,He
screen,html.Screen,3_2_1_36,2021-03-07T04:21:49.709Z,,,2,,,,,,668.5909999881114,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>jotted - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,187717.71499997703,187716.8449999881,187031.711,187038.85000001173,187048.254,187732.086,,36,jotted
screen,html.Screen,3_2_1_37,2021-03-07T04:21:50.292Z,,,2,,,,,,568.623999981326,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ a ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,188301.50499998126,188300.70999998134,187715.486,187717.92999998434,187732.086,188315.753,,37,a
screen,html.Screen,3_2_1_38,2021-03-07T04:21:50.924Z,,,2,,,,,,616.8369999821589,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - note -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,188933.43500001356,188932.58999998216,188299.192,188301.71999998856,188315.753,188949.545,,38,note
screen,html.Screen,3_2_1_39,2021-03-07T04:21:51.532Z,,,2,,,,,,590.9400000049791,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- in --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,189541.2350000115,189540.485000005,188932.942,188933.65500000073,188949.545,189549.889,,39,in
screen,html.Screen,3_2_1_40,2021-03-07T04:21:52.092Z,,,2,,,,,,550.4009999730333,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- his ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,190101.07500001322,190100.28999997303,189533.263,189541.45499999868,189549.889,190116.972,,40,his
screen,html.Screen,3_2_1_41,2021-03-07T04:21:52.740Z,,,2,,,,,,631.2529999884428,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- painstaking ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,190749.0000000107,190748.22499998845,190100.363,190101.28999996232,190116.972,190781.281,,41,painstaking
screen,html.Screen,3_2_1_42,2021-03-07T04:21:53.332Z,,,2,,,,,,558.9239999567799,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- record. ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,191340.99499997683,191340.20499995677,190734.117,190749.2149999598,190781.281,191351.047,,42,record.
screen,html.Screen,3_2_1_43,2021-03-07T04:21:53.844Z,,,2,,,,,,501.11799998933566,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- That ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,191852.87000000244,191852.16499998933,191334.468,191341.20500000427,191351.047,191868.08,,43,That
screen,html.Screen,3_2_1_44,2021-03-07T04:21:54.348Z,,,2,,,,,,487.999999997759,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- night -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,192356.9000000134,192356.07999999775,191851.491,191853.07999997167,191868.08,192368.404,,44,night
screen,html.Screen,3_2_1_45,2021-03-07T04:21:54.940Z,,,2,,,,,,579.6209999905841,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- there<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,192948.8399999682,192948.0249999906,192351.829,192357.12000000058,192368.404,192952.169,,45,there
screen,html.Screen,3_2_1_46,2021-03-07T04:21:55.468Z,,,2,,,,,,523.7459999590646,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>was -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,193476.68999998132,193475.91499995906,192935.553,192949.06000001356,192952.169,193485.81,,46,was
screen,html.Screen,3_2_1_47,2021-03-07T04:21:56.051Z,,,2,,,,,,573.9749999903725,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- scarcely - ------ ---- -- ----- ---- --- --- -----------<br>-- -------,194060.5649999925,194059.78499999037,193469.245,193476.90000000875,193485.81,194069.514,,47,scarcely
screen,html.Screen,3_2_1_48,2021-03-07T04:21:56.635Z,,,2,,,,,,574.1809999770194,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- a ------ ---- -- ----- ---- --- --- -----------<br>-- -------,194644.479999959,194643.69499997701,194052.954,194060.7799999998,194069.514,194653.224,,48,a
screen,html.Screen,3_2_1_49,2021-03-07T04:21:57.195Z,,,2,,,,,,550.4309999611578,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - square ---- -- ----- ---- --- --- -----------<br>-- -------,195204.44999996107,195203.65499996115,194636.666,194644.70499998424,194653.224,195220.319,,49,square
screen,html.Screen,3_2_1_50,2021-03-07T04:21:57.891Z,,,2,,,,,,679.2559999885561,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ inch -- ----- ---- --- --- -----------<br>-- -------,195900.3800000064,195899.57499998854,195203.707,195204.6749999863,195220.319,195904.1,,50,inch
screen,html.Screen,3_2_1_51,2021-03-07T04:21:58.507Z,,,2,,,,,,611.3599999659637,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- of ----- ---- --- --- -----------<br>-- -------,196516.2399999681,196515.45999996597,195887.503,195900.5950000137,195904.1,196521.122,,51,of
screen,html.Screen,3_2_1_52,2021-03-07T04:21:59.196Z,,,2,,,,,,682.8579999911308,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- earth ---- --- --- -----------<br>-- -------,197204.73999995738,197203.97999999113,196504.58,196516.46499999333,196521.122,197221.635,,52,earth
screen,html.Screen,3_2_1_53,2021-03-07T04:22:00.331Z,,,2,,,,,,1117.454999964917,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- that --- --- -----------<br>-- -------,198339.83499999158,198339.08999996493,197205.045,197204.96000000276,197221.635,198355.647,,53,that
screen,html.Screen,3_2_1_54,2021-03-07T04:22:00.986Z,,,2,,,,,,639.2330000129296,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- was --- -----------<br>-- -------,198995.62499998137,198994.88000001293,198339.133,198340.06999997655,198355.647,199006.061,,54,was
screen,html.Screen,3_2_1_55,2021-03-07T04:22:01.675Z,,,2,,,,,,676.8639999718871,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- not -----------<br>-- -------,199683.75500000548,199682.92499997187,198989.48,198995.82999997074,199006.061,199689.853,,55,not
screen,html.Screen,3_2_1_56,2021-03-07T04:22:02.410Z,,,2,,,,,,728.9619999827119,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- illuminated<br>-- -------,200419.60500000278,200418.81499998271,199673.31,199683.97499999264,199689.853,200423.726,,56,illuminated
screen,html.Screen,3_2_1_57,2021-03-07T04:22:03.282Z,,,2,,,,,,867.0040000079025,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>by -------,201291.56499996316,201290.7300000079,200407.154,200419.83500000788,200423.726,201307.639,,57,by
screen,html.Screen,3_2_1_58,2021-03-07T04:22:04.724Z,,,2,,,,,,1430.8159999842464,response,,,,1,,,,,,Space,keypress(Space),,,,,--- ---- ------ --- ------- ---------- ------- ----------<br>--- --------- --- ----------- ------- ----- ------- ---<br>--------- ---- -- --- ---- -- --------- -- ---- -------<br>-- --------- ------ --- ----- ------ ---- --- --------- --<br>------ - ---- -- --- ----------- ------- ---- ----- -----<br>--- -------- - ------ ---- -- ----- ---- --- --- -----------<br>-- aurora.,202739.25499996403,202738.45499998424,201291.09,201291.78500000853,201307.639,202741.919,,58,aurora.
Item 1,flow.Loop,3_2_1,2021-03-07T04:22:04.724Z,,,,,,,,,36904.09099998424,completion,,,,,,,,,,,,,,,,,202739.5999999717,202738.45499998424,165817.717,165819.45000000997,165834.364,202741.919,,,
Question 1,html.Screen,3_2_2,2021-03-07T04:22:22.366Z,,,,,,true,TRUE,,17638.456000007922,response,,,,,,,,,,TRUE,click #choice-1,,,,,,220381.11999997636,220380.37500000792,202725.427,202739.75499998778,202741.919,220386.763,,,
Question 2,html.Screen,3_2_3,2021-03-07T04:22:26.381Z,,,,,,true,FALSE,,4008.916999957786,response,,,,,,,,,,FALSE,click #choice-2,,,,,,224396.25499997055,224395.6799999578,220370.136,220381.2850000104,220386.763,224422.754,,,
Item 1,flow.Sequence,3_2,2021-03-07T04:22:26.381Z,,,,,,,,,65565.9239999578,completion,,,,,,,,,,,,,,,,,224396.4449999621,224395.6799999578,158813.174,158815.3399999719,158829.756,224422.754,,,
Holding screen,html.Screen,3_3_0,2021-03-07T04:22:33.397Z,,,,,,,,,7004.444000000018,timeout,,,,,,,,,,,,,,,,,231411.84499999508,231410.61,224406.068,224396.56500000274,224422.754,231427.198,,,
screen,html.Screen,3_3_1_0,2021-03-07T04:22:34.120Z,,,11,,,,,,707.4270000060496,response,,,,4,,,,,,Space,keypress(Space),,,,,Known -- ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,232135.48999995692,232134.62500000605,231410.61,231412.11500001373,231427.198,232144.441,,0,Known
screen,html.Screen,3_3_1_1,2021-03-07T04:22:34.639Z,,,11,,,,,,509.3189999574097,response,,,,4,,,,,,Space,keypress(Space),,,,,----- as ---- --- -- --- -------- ------------ ---------- --<br>- ------- ------ --------- -- ------------ -- --- ---- -----<br>------ ---- ---- ------ ------ ------- --- ----- ---------<br>---- --- -------- -------- --- --- -- ------- --- --- -----<br>-- --- ------ ------- --- --- -------- ---- --------- --<br>---------- -- -------- ----------------,232654.42999999505,232653.7599999574,232127.924,232135.7250000001,232144.441,232661.375,,1,as
